,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
245,Entire area,2304972.6200819006,251883.86580420536,69510690.17122443,90690.09999999999,subbasin,0204010608,10,0204010608,10,Lower Lehigh River,PA,226182.54,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
246,Entire area,121028.43752519168,7372.180157191682,4975828.613959838,13320.400000000001,subbasin,020401060801,12,020401060801,12,Lizard Creek,PA,32929.18,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
247,Entire area,60909.015747735684,5509.130017726141,2994688.96653657,5786.799999999999,subbasin,020401060802,12,020401060802,12,Trout Creek,PA,14341.09,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
248,Entire area,24079.634669617324,2720.0971591121697,1196014.2682387452,2508.7999999999997,subbasin,020401060803,12,020401060803,12,Bertsch Creek,PA,6211.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
249,Entire area,144073.61397370626,10445.746194537707,6490189.605603514,9955.399999999998,subbasin,020401060804,12,020401060804,12,Fireline Creek-Lehigh River,PA,25256.02,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
250,Entire area,36314.917819385766,3468.7508260738487,1686119.3062532942,3989.5,subbasin,020401060805,12,020401060805,12,Indian Creek,PA,9889.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
251,Entire area,82571.81418522997,11319.295673546014,4364935.440870643,6546.8,subbasin,020401060806,12,020401060806,12,Hokendauqua Creek,PA,16298.66,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
252,Entire area,91372.24885763196,7167.173442238371,4901684.061005605,5046.799999999998,subbasin,020401060807,12,020401060807,12,Coplay Creek,PA,12720.6,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
253,Entire area,93265.74930378191,8791.751430678176,5059685.327609244,4058.0,subbasin,020401060808,12,020401060808,12,Catasauqua Creek,PA,10036.17,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
254,Entire area,64027.125064921354,6933.414228454259,4335589.276731831,4059.2,subbasin,020401060809,12,020401060809,12,East Branch Monocacy Creek,PA,10088.7,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
255,Entire area,199668.17427546254,14512.519316925365,8330516.42134528,8629.6,subbasin,020401060810,12,020401060810,12,Monocacy Creek,PA,21435.4,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
256,Entire area,146595.45328964572,48221.55793900667,11235712.417134974,14980.800000000001,subbasin,020401060811,12,020401060811,12,Saucon Creek,PA,37057.2,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
257,Entire area,23027.5254716482,851.4275821222709,557868.9537969311,1572.8000000000002,subbasin,020401060812,12,020401060812,12,Nancy Run,PA,3886.37,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
258,Entire area,1213690.5311612322,124464.9716659559,13117765.633285385,10235.2,subbasin,020401060813,12,020401060813,12,Lehigh River,PA,26031.86,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
259,Entire area,709014.1922713937,27999.259344969905,24400799.59693357,37216.399999999994,subbasin,0204020101,10,0204020101,10,Crosswicks Creek,NJ,92611.58,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
260,Entire area,28132.606853284644,680.5873580110043,1569283.6490362533,6668.3,subbasin,020402010101,12,020402010101,12,Jumping Brook,NJ,16596.64,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
261,Entire area,21999.624446466067,1088.873959333094,2188253.6490690242,3972.6000000000004,subbasin,020402010102,12,020402010102,12,Upper Crosswicks Creek,NJ,9864.96,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
262,Entire area,128926.68552137201,4826.328012107311,7442060.596634647,11262.399999999998,subbasin,020402010103,12,020402010103,12,Middle Crosswicks Creek,NJ,28021.88,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
263,Entire area,92584.49202706861,2753.867350992025,4970812.6075487435,6788.099999999999,subbasin,020402010104,12,020402010104,12,Doctors Creek,NJ,16878.91,2019_2019,"13739,14734",nhdhr,NASA_NLDAS_2000_2019
264,Entire area,433380.63566564734,18790.779058765704,8331470.516292081,8525.0,subbasin,020402010105,12,020402010105,12,Lower Crosswicks Creek,NJ,21249.19,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
265,Entire area,358526.6978312583,33768.39669004452,32326990.697175644,34468.0,subbasin,0204020102,10,0204020102,10,Upper Neshaminy Creek,PA,85667.6,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
266,Entire area,50924.38784891503,5576.377028126253,4779225.435128385,8008.500000000001,subbasin,020402010201,12,020402010201,12,North Branch Neshaminy Creek,PA,20220.68,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
267,Entire area,113938.54116670969,8731.385532639419,7714371.789801669,6460.1,subbasin,020402010202,12,020402010202,12,West Branch Neshaminy Creek,PA,15964.57,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
268,Entire area,93136.58815660949,10455.996334096533,11106037.231803708,11150.8,subbasin,020402010203,12,020402010203,12,LIttle Neshaminy Creek,PA,27573.66,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
269,Entire area,100527.1806590241,9004.637795182312,8727356.240441883,8848.6,subbasin,020402010204,12,020402010204,12,Cooks Run-Neshaminy Creek,PA,21908.7,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
270,Entire area,182217.9696041505,11770.912661310815,19413307.409707785,25160.6,subbasin,0204020103,10,0204020103,10,Lower Neshaminy Creek,PA,62828.46,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
271,Entire area,54144.2903293365,5418.782512065456,4910642.009357339,8892.0,subbasin,020402010301,12,020402010301,12,Mill Creek-Neshaminy Creek,PA,22072.75,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
272,Entire area,21681.739134003397,1445.9279634148013,2490445.8893562965,4415.5,subbasin,020402010302,12,020402010302,12,Ironworks Creek-Mill Creek,PA,11073.66,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
273,Entire area,106391.94014081059,4906.202185830557,12012219.510994151,11853.099999999999,subbasin,020402010303,12,020402010303,12,Core Creek-Neshaminy Creek,PA,29682.04,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
274,Entire area,1015526.1338210425,68570.25926442187,27811826.290836174,40417.5,subbasin,0204020104,10,0204020104,10,Assiscunk Creek-Delaware River,"NJ,PA",106886.49,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
275,Entire area,98048.38411478553,7640.6860121177,3642544.0672681993,6077.4,subbasin,020402010401,12,020402010401,12,Blacks Creek,NJ,15107.19,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
276,Entire area,18577.321601360796,1060.99052070113,1590379.0347138334,3541.8,subbasin,020402010402,12,020402010402,12,Crafts Creek,NJ,8788.3,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
277,Entire area,15444.222434528036,573.2133789906544,940180.9318699682,2673.6000000000004,subbasin,020402010403,12,020402010403,12,Martins Creek,PA,7048.29,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
278,Entire area,379380.46517733764,18009.95053181382,4540231.385836862,5072.799999999999,subbasin,020402010404,12,020402010404,12,Van Sciver Lake-Delaware River,"NJ,PA",16914.25,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
279,Entire area,41329.77022773491,1704.705616314778,3075224.4200245896,5237.400000000001,subbasin,020402010405,12,020402010405,12,Silver Lake-Mill Creek,PA,13018.21,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
280,Entire area,69854.55338467908,4938.748676844464,8283797.0322878035,11927.899999999998,subbasin,020402010406,12,020402010406,12,Assiscunk Creek,NJ,29535.7,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
281,Entire area,393947.4437829684,34696.55167212498,5847351.179498605,5886.599999999999,subbasin,020402010407,12,020402010407,12,Burlington Island-Delaware River,"NJ,PA",16474.55,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
282,Entire area,184154.27380980458,16956.430369579994,11697297.758739356,37769.50000000001,subbasin,0204020201,10,0204020201,10,North Branch Rancocas Creek,NJ,94734.2,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
283,Entire area,12725.401542335456,487.30779933757555,311780.9733755309,6934.4000000000015,subbasin,020402020101,12,020402020101,12,Headwaters Mount Misery Brook,NJ,17397.78,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
284,Entire area,20968.404265558103,511.2241197656614,2137208.1198080354,12095.300000000001,subbasin,020402020102,12,020402020102,12,Mount Misery Brook,NJ,30502.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
285,Entire area,35538.96252160495,1381.9133393149143,4758099.257078265,12785.800000000001,subbasin,020402020103,12,020402020103,12,Gaunts Brook-North Branch Rancocas Creek,NJ,32039.58,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
286,Entire area,114921.50548030605,14575.98511116184,4490209.408477526,5953.999999999999,subbasin,020402020104,12,020402020104,12,Powells Run-North Branch Rancocas Creek,NJ,14794.68,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
287,Entire area,224542.402257596,9821.74023778868,20285813.934773877,43022.6,subbasin,0204020202,10,0204020202,10,South Branch Rancocas Creek,NJ,107477.26,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
288,Entire area,26742.797450240523,248.51478060466695,820976.4979968397,8699.099999999999,subbasin,020402020201,12,020402020201,12,Friendship Creek,NJ,21801.4,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
289,Entire area,76210.18775032218,3778.9759708917454,7644509.11502742,11965.199999999999,subbasin,020402020202,12,020402020202,12,Barton Run-Southwest Branch South Branch Rancocas Creek,NJ,30084.97,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
290,Entire area,56776.366032443155,2315.894336603032,3328363.381320701,7635.900000000001,subbasin,020402020203,12,020402020203,12,Little Creek-Southwest Branch South Branch Rancocas Creek,NJ,18912.7,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
291,Entire area,64813.05102459013,3478.355149689235,8491964.940428915,14722.400000000001,subbasin,020402020204,12,020402020204,12,Jade Run-South Branch Rancocas Creek,NJ,36678.19,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
292,Entire area,631798.9453426771,25247.575615606216,34893349.70182598,31635.9,subbasin,0204020203,10,0204020203,10,Pennypack Creek-Delaware River,"NJ,PA",80365.22,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
293,Entire area,66384.360711308,2831.7732638835473,4431413.684791872,5593.499999999999,subbasin,020402020301,12,020402020301,12,Poquessing Creek,PA,13826.45,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
294,Entire area,219492.60892059546,9592.439773509632,11967106.731630994,8150.400000000001,subbasin,020402020302,12,020402020302,12,Rancocas Creek,NJ,20808.36,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
295,Entire area,59064.62970284654,5482.962004514492,6169180.647803771,7131.1,subbasin,020402020303,12,020402020303,12,Upper Pennypack Creek,PA,17626.49,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
296,Entire area,255411.07197169724,5946.121437488588,9669512.191699639,7386.400000000001,subbasin,020402020304,12,020402020304,12,Lower Pennypack Creek,PA,18272.43,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
297,Entire area,28583.186295911626,1224.0388795475396,2277654.1785331205,3374.5,subbasin,020402020305,12,020402020305,12,Swede Run-Delaware River,"NJ,PA",9831.48,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
298,Entire area,7475404.416800021,264511.69595929456,52617240.36779477,44523.100000000006,subbasin,0204020204,10,0204020204,10,Cooper River-Delaware River,"NJ,PA",115352.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
299,Entire area,160153.58370686567,15327.042825610719,11803490.320447316,9104.599999999999,subbasin,020402020401,12,020402020401,12,Pennsauken Creek,NJ,22666.35,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
300,Entire area,415114.99852086033,5500.710806685213,7460057.244830673,8300.4,subbasin,020402020402,12,020402020402,12,Tacony Creek-Frankford Creek,PA,20519.2,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
301,Entire area,227419.0431303172,4501.694738339495,3601558.793491938,6173.5,subbasin,020402020403,12,020402020403,12,Pompeston Creek-Delaware River,"NJ,PA",16980.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
302,Entire area,104189.82532527424,3279.0014503522766,10058145.73809378,10391.800000000001,subbasin,020402020404,12,020402020404,12,Cooper River,NJ,26030.17,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
303,Entire area,6573598.782643601,235974.21489701956,19769075.762330752,10552.800000000001,subbasin,020402020405,12,020402020405,12,Petty Island-Delaware River,"NJ,PA",29156.51,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
304,Entire area,7174351.53854673,107860.2989563848,58599704.08470623,56617.600000000006,subbasin,0204020205,10,0204020205,10,Darby Creek-Delaware River,"NJ,PA",146773.68,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
305,Entire area,34789.0896228895,865.562932657702,2568429.060779917,5024.5,subbasin,020402020501,12,020402020501,12,North Branch Big Timber Creek,NJ,12472.16,2019_2019,"13739,93730",nhdhr,NASA_NLDAS_2000_2019
306,Entire area,40343.27714402172,1162.2095294588396,4026311.5611927467,6615.4,subbasin,020402020502,12,020402020502,12,South Branch Big Timber Creek,NJ,16525.03,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
307,Entire area,605816.0162591953,31846.517005831072,3860283.4461795394,4717.6,subbasin,020402020503,12,020402020503,12,Big Timber Creek,NJ,11934.93,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
308,Entire area,73204.94677010368,2189.5204437956922,4047459.8883418846,5762.1,subbasin,020402020504,12,020402020504,12,Cobbs Creek,PA,14241.01,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
309,Entire area,111837.03726763412,5211.659110653602,13766665.917590851,13810.5,subbasin,020402020505,12,020402020505,12,Darby Creek,PA,34552.16,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
310,Entire area,645428.3687575025,14719.177803970828,10131124.692464076,12853.7,subbasin,020402020506,12,020402020506,12,Manuta Creek,NJ,32127.49,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
311,Entire area,5664116.649352755,51877.369212525475,20216455.758926295,7833.799999999999,subbasin,020402020507,12,020402020507,12,Woodbury Creek-Delaware River,"NJ,PA",24920.9,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
312,Entire area,1791173.7543445737,230805.6798185762,67120005.27523668,74678.1,subbasin,0204020206,10,0204020206,10,Raccoon Creek-Delaware River,"DE,NJ,PA",192183.82,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
313,Entire area,75610.6884820365,3894.7582606260153,9210840.312904337,9806.399999999998,subbasin,020402020601,12,020402020601,12,Crum Creek,PA,24609.16,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
314,Entire area,150481.56365896322,12153.256115380793,8407917.01273325,9780.1,subbasin,020402020602,12,020402020602,12,Ridley Creek,PA,24193.07,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
315,Entire area,37757.91078969119,5069.893789678598,1410563.4026757288,2984.3,subbasin,020402020603,12,020402020603,12,East Branch Chester Creek,PA,7452.85,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
316,Entire area,22264.166519663937,3944.43911281784,3990649.1519766278,4942.0,subbasin,020402020604,12,020402020604,12,West Branch Chester Creek,PA,12227.75,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
317,Entire area,123238.29572909276,19294.392318346592,10984245.135759193,9217.5,subbasin,020402020605,12,020402020605,12,Chester Creek,PA,22794.55,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
318,Entire area,199715.26407371502,3140.9923918299432,5616051.817873433,11610.800000000001,subbasin,020402020606,12,020402020606,12,Raccoon Creek,NJ,29214.52,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
319,Entire area,912350.5090725687,177017.85424486457,14047873.855215447,11048.7,subbasin,020402020607,12,020402020607,12,Repaupo Creek-Delaware River,"DE,NJ,PA",32382.7,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
320,Entire area,269755.35601884255,6290.093585031827,13451864.58609867,15288.3,subbasin,020402020608,12,020402020608,12,Oldmans Creek-Delaware River,"DE,NJ,PA",39309.22,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
321,Entire area,428301.5974307184,31352.83499137194,11397842.792816866,35109.0,subbasin,0204020301,10,0204020301,10,Little Schuylkill River,PA,87609.77,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
322,Entire area,103298.79835252382,6671.486311389227,3641441.803516413,11274.800000000001,subbasin,020402030101,12,020402030101,12,Headwaters Little Schuylkill River,PA,28351.06,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
323,Entire area,216542.34324793017,18237.08293744064,4995656.348625922,14996.9,subbasin,020402030102,12,020402030102,12,Upper Little Schuylkill River,PA,37324.28,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
324,Entire area,108460.45583026441,6444.265742542073,2760744.6406745305,8837.3,subbasin,020402030103,12,020402030103,12,Lower Little Schuylkill River,PA,21934.44,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
325,Entire area,447214.86476655555,33629.336299399365,14300185.173089368,52625.5,subbasin,0204020302,10,0204020302,10,Upper Schuylkill River,PA,131370.79,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
326,Entire area,44983.39688548111,3990.197303537807,931826.5271069863,6490.4,subbasin,020402030201,12,020402030201,12,Eisenhuth Reservoir-Mill Creek,PA,16314.08,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
327,Entire area,13841.458497240368,1963.9168863740736,411590.11348990817,4809.299999999999,subbasin,020402030202,12,020402030202,12,West West Branch Schuylkill River,PA,11959.83,2019_2019,"14751,14778",nhdhr,NASA_NLDAS_2000_2019
328,Entire area,80958.77496151185,7624.410734109557,1867953.6281366025,9107.2,subbasin,020402030203,12,020402030203,12,West Branch Schuylkill River,PA,22696.82,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
329,Entire area,92963.37666579799,5128.568704452941,2464489.603496103,11365.2,subbasin,020402030204,12,020402030204,12,Headwaters Schuylkill River,PA,28297.32,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
330,Entire area,71632.51574735709,4615.241671596748,2247093.348282643,4437.0,subbasin,020402030205,12,020402030205,12,Deer Lake-Pine Creek,PA,11005.54,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
331,Entire area,20893.44256389489,1925.6364901153693,818406.5102108236,4376.2,subbasin,020402030206,12,020402030206,12,Bear Creek,PA,10831.27,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
332,Entire area,106436.67758376863,7862.990268913821,5175487.961962568,12040.2,subbasin,020402030207,12,020402030207,12,Mahannon Creek-Schuylkill River,PA,30265.94,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
333,Entire area,1206971.2866317874,94785.06437046462,36853723.92566305,55436.399999999994,subbasin,0204020303,10,0204020303,10,Maiden Creek,PA,138326.32,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
334,Entire area,112009.52866822826,8111.552424162332,4183159.8355509434,7281.199999999999,subbasin,020402030301,12,020402030301,12,Ontelaunee Creek,PA,18124.4,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
335,Entire area,89076.84949238766,4021.876591787297,632638.833604178,4622.700000000002,subbasin,020402030302,12,020402030302,12,Pine Creek,PA,11432.21,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
336,Entire area,143985.54815853393,10659.682317480407,4674717.558346965,5942.200000000001,subbasin,020402030303,12,020402030303,12,Eagle Point-Mill Creek,PA,14703.16,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
337,Entire area,199163.63934033786,21788.328247013676,8422209.41968078,8353.9,subbasin,020402030304,12,020402030304,12,Sacony Creek,PA,20671.09,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
338,Entire area,286027.336969038,17334.071909469498,6850379.727102702,14223.300000000001,subbasin,020402030305,12,020402030305,12,Upper Maiden Creek,PA,35229.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
339,Entire area,119672.50423204828,14303.933438841064,4881566.181742227,5613.7,subbasin,020402030306,12,020402030306,12,Willow Creek,PA,13882.74,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
340,Entire area,239654.04253157854,19817.148425276748,7851530.8017054945,9399.399999999998,subbasin,020402030307,12,020402030307,12,Lower Maiden Creek,PA,24282.88,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
341,Entire area,2453787.5066059325,164242.09106482106,44853980.87959523,56385.799999999996,subbasin,0204020304,10,0204020304,10,Tulpehocken Creek,PA,140835.7,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
342,Entire area,176205.4237211972,10008.705691966767,5020980.956492002,4178.3,subbasin,020402030401,12,020402030401,12,Mill Creek,PA,10325.81,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
343,Entire area,1363599.2228838247,99370.725773625,13015238.512903545,10093.099999999999,subbasin,020402030402,12,020402030402,12,Headwaters Tulpehocken Creek,PA,25051.0,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
344,Entire area,248190.43376097167,13764.86218423183,8224310.379805435,8905.2,subbasin,020402030403,12,020402030403,12,Upper Tulpehocken Creek,PA,22032.78,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
345,Entire area,127591.0849737742,6999.776842527029,3254635.084568102,5701.5,subbasin,020402030404,12,020402030404,12,Little Northkill Creek,PA,14130.31,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
346,Entire area,101331.87890043337,6368.5127101484,2432412.865945488,5160.499999999999,subbasin,020402030405,12,020402030405,12,Northkill Creek,PA,12768.37,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
347,Entire area,169880.8985665144,9545.049289677352,4115489.2420381904,7988.599999999999,subbasin,020402030406,12,020402030406,12,Spring Creek,PA,19908.65,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
348,Entire area,69033.43799108203,3943.2965899310243,1517095.3984727238,3777.7999999999993,subbasin,020402030407,12,020402030407,12,Middle Tulpehocken Creek,PA,10361.61,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
349,Entire area,103397.82150036618,8686.66323180807,4168512.923010481,5632.2,subbasin,020402030408,12,020402030408,12,Cacoosing Creek,PA,13946.4,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
350,Entire area,99092.63868053764,5894.775652819301,3332810.8990802285,4948.6,subbasin,020402030409,12,020402030409,12,Lower Tulpehocken Creek,PA,12310.76,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
351,Entire area,303753.5675320311,26970.93665306908,13660477.253648497,23668.800000000003,subbasin,0204020305,10,0204020305,10,Manatawny Creek,PA,58606.13,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
352,Entire area,74855.28021315475,7635.355062759146,2721429.1426557056,6100.400000000001,subbasin,020402030501,12,020402030501,12,Upper Manatawny Creek,PA,15087.27,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
353,Entire area,54720.48906997517,4624.064813018558,1579442.849209258,4020.9,subbasin,020402030502,12,020402030502,12,Ironstone Creek,PA,9945.92,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
354,Entire area,174177.79824890118,14711.516777291374,9359605.261783535,13547.5,subbasin,020402030503,12,020402030503,12,Lower Manatawny Creek,PA,33572.93,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
355,Entire area,1671240.0849730812,134429.42197792992,40027664.917617135,71109.70000000001,subbasin,0204020306,10,0204020306,10,Middle Schuylkill River,PA,177414.61,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
356,Entire area,93775.63668364397,6125.567423755916,2252029.1643473883,4536.700000000001,subbasin,020402030601,12,020402030601,12,Hassler Run-Mill Creek,PA,11236.02,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
357,Entire area,142393.9958228862,6698.336374759431,3352506.7441024436,6516.1,subbasin,020402030602,12,020402030602,12,Irish Creek,PA,16119.78,2019_2019,"14737,14751",nhdhr,NASA_NLDAS_2000_2019
358,Entire area,231925.78415499063,13031.960939437218,6036154.565698139,10129.800000000001,subbasin,020402030603,12,020402030603,12,Pigeon Creek-Schuylkill River,PA,25458.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
359,Entire area,119986.1894798751,9019.22075937662,3863984.1163850534,6359.4,subbasin,020402030604,12,020402030604,12,Laurel Run-Schuylkill River,PA,16022.1,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
360,Entire area,47264.775825789664,4706.0994141975025,2176090.697050794,4068.0,subbasin,020402030605,12,020402030605,12,Wyomissing Creek,PA,10052.83,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
361,Entire area,42351.022762924564,3366.544872682931,1540412.765026973,4610.4,subbasin,020402030606,12,020402030606,12,Green Hills Lake-Allegheny Creek,PA,11420.37,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
362,Entire area,44480.13608178256,3396.4245607134685,1822445.947748055,4542.0,subbasin,020402030607,12,020402030607,12,Antietam Creek,PA,11242.09,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
363,Entire area,46852.376641200826,4002.688567996931,1410542.9030048326,5663.3,subbasin,020402030608,12,020402030608,12,Hay Creek,PA,14159.94,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
364,Entire area,703985.0598514862,69086.03859103823,7944420.33228642,10261.900000000001,subbasin,020402030609,12,020402030609,12,Angelica Creek-Schuylkill River,PA,25727.98,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
365,Entire area,101669.0483828122,8357.71348748981,4508129.533353977,6654.6,subbasin,020402030610,12,020402030610,12,Monocacy Creek,PA,16497.08,2019_2019,"13781,14737",nhdhr,NASA_NLDAS_2000_2019
366,Entire area,86915.59670449342,5647.30526118271,4574494.644492027,7767.5,subbasin,020402030611,12,020402030611,12,Sixpenny Creek-Schuylkill River,PA,19477.78,2019_2019,"13739,14737",nhdhr,NASA_NLDAS_2000_2019
367,Entire area,248475.5872993027,12544.17765948287,7606998.050935302,18115.4,subbasin,0204020307,10,0204020307,10,French Creek,PA,44744.49,2019_2019,"13739,13781",nhdhr,NASA_NLDAS_2000_2019
